application_number,brand_name,generic_name,company,approval_year,submission_class
NDA013025,THAM,TROMETHAMINE,"Hospira, Inc.",1965,Type 1 - New Molecular Entity and Type 4 - New Combination
BLA101995,COLLAGENASE SANTYL,COLLAGENASE SANTYL,"SMITH & NEPHEW, INC",1965,Type 1 - New Molecular Entity
NDA014006,N/A,N/A,N/A,1965,Type 3 - New Dosage Form
NDA015193,PYRIDOSTIGMINE BROMIDE,PYRIDOSTIGMINE BROMIDE,Oceanside Pharmaceuticals,1965,Type 3 - New Dosage Form
NDA015539,N/A,N/A,N/A,1965,Type 1 - New Molecular Entity
NDA016059,N/A,N/A,N/A,1965,Type 1 - New Molecular Entity
NDA012806,CORDRAN,FLURANDRENOLIDE,"INA Pharmaceutics, Inc",1965,Type 1 - New Molecular Entity
NDA014602,CELESTONE SOLUSPAN,BETAMETHASONE ACETATE AND BETAMETHASONE SODIUM PHOSPHATE,Organon LLC,1965,Type 1 - New Molecular Entity
NDA016030,N/A,N/A,N/A,1965,Type 3 - New Dosage Form
NDA014879,DOPRAM,DOXAPRAM HYDROCHLORIDE,Hikma Pharmaceuticals USA Inc.,1965,Type 1 - New Molecular Entity
NDA012715,N/A,N/A,N/A,1965,Type 1 - New Molecular Entity
NDA010210,N/A,N/A,N/A,1965,Type 4 - New Combination
NDA016199,CORTENEMA,HYDROCORTISONE,"ANI Pharmaceuticals, Inc.",1966,Type 3 - New Dosage Form
NDA015500,N/A,N/A,N/A,1966,Type 1 - New Molecular Entity
NDA016029,N/A,N/A,N/A,1966,Type 1 - New Molecular Entity and Type 4 - New Combination
NDA016084,ALLOPURINOL,ALLOPURINOL,"Rising Pharma Holdings, Inc.",1966,Type 1 - New Molecular Entity
NDA016273,LASIX,FUROSEMIDE,Validus Pharmaceuticals LLC,1966,Type 1 - New Molecular Entity
NDA016000,N/A,N/A,N/A,1966,Type 1 - New Molecular Entity
NDA016245,N/A,N/A,N/A,1966,Type 1 - New Molecular Entity
NDA014740,N/A,N/A,N/A,1966,Type 4 - New Combination
NDA016087,N/A,N/A,N/A,1966,Type 3 - New Dosage Form
NDA012429,TABLOID,THIOGUANINE,Waylis Therapeutics LLC,1966,Type 1 - New Molecular Entity
NDA016419,N/A,N/A,N/A,1967,Type 3 - New Dosage Form
NDA015921,N/A,N/A,N/A,1967,Type 1 - New Molecular Entity
NDA016295,DROXIA,HYDROXYUREA,Waylis Therapeutics LLC,1967,Type 1 - New Molecular Entity
NDA016096,N/A,N/A,N/A,1967,Type 1 - New Molecular Entity
NDA016110,N/A,N/A,N/A,1967,Type 2 - New Active Ingredient
NDA015868,N/A,N/A,N/A,1967,Type 3 - New Dosage Form
NDA016584,N/A,N/A,N/A,1967,Type 1 - New Molecular Entity
NDA016320,ETHAMBUTOL HYDROCHLORIDE,ETHAMBUTOL HYDROCHLORIDE,"Marlex Pharmaceuticals, Inc.",1967,Type 1 - New Molecular Entity
NDA016093,N/A,N/A,N/A,1967,Type 2 - New Active Ingredient
NDA016097,N/A,N/A,N/A,1967,Type 3 - New Dosage Form
NDA016151,METHENAMINE HIPPURATE,METHENAMINE HIPPURATE,Alvogen Inc.,1967,Type 2 - New Active Ingredient
NDA016092,EDECRIN,ETHACRYNIC ACID,"Bausch Health US, LLC",1967,Type 1 - New Molecular Entity
NDA016705,N/A,N/A,N/A,1967,Type 3 - New Dosage Form
NDA015922,N/A,N/A,N/A,1967,Type 3 - New Dosage Form
NDA016194,N/A,N/A,N/A,1967,Type 1 - New Molecular Entity
NDA012302,N/A,N/A,N/A,1967,Type 2 - New Active Ingredient
NDA016033,N/A,N/A,N/A,1967,Type 1 - New Molecular Entity
NDA016099,N/A,N/A,N/A,1967,Type 1 - New Molecular Entity
NDA016131,N/A,N/A,N/A,1967,Type 1 - New Molecular Entity
NDA016149,N/A,N/A,N/A,1967,Type 3 - New Dosage Form
NDA016418,N/A,N/A,N/A,1967,Type 1 - New Molecular Entity
NDA016806,N/A,N/A,N/A,1968,Type 3 - New Dosage Form
NDA016608,TEGRETOL,CARBAMAZEPINE,Novartis Pharmaceuticals Corporation,1968,Type 1 - New Molecular Entity
NDA016023,N/A,N/A,N/A,1968,Type 3 - New Dosage Form
NDA011459,N/A,N/A,N/A,1968,Type 2 - New Active Ingredient
NDA016297,N/A,N/A,N/A,1968,Type 3 - New Dosage Form
NDA016619,N/A,N/A,N/A,1968,Type 3 - New Dosage Form
NDA016267,DESFERAL,DEFEROXAMINE MESYLATE,MITEM PHARMA,1968,Type 1 - New Molecular Entity
NDA016401,N/A,N/A,N/A,1968,Type 3 - New Dosage Form
NDA016672,N/A,N/A,N/A,1968,Type 1 - New Molecular Entity and Type 4 - New Combination
NDA014860,N/A,N/A,N/A,1968,Type 4 - New Combination
NDA016785,MATULANE,PROCARBAZINE HYDROCHLORIDE,"Leadiant Biosciences, Inc.",1969,Type 1 - New Molecular Entity
NDA016798,N/A,N/A,N/A,1969,Type 1 - New Molecular Entity
NDA016455,CORDRAN,FLURANDRENOLIDE,"Almirall, LLC",1969,Type 3 - New Dosage Form
NDA016732,N/A,N/A,N/A,1969,Type 2 - New Active Ingredient
NDA016740,N/A,N/A,N/A,1969,Type 3 - New Dosage Form
NDA012828,N/A,N/A,N/A,1969,Type 1 - New Molecular Entity
NDA016763,SULFAMYLON,MAFENIDE ACETATE,"Rising Pharma Holdings, Inc.",1969,Type 2 - New Active Ingredient
NDA013615,N/A,N/A,N/A,1969,Type 1 - New Molecular Entity
NDA016793,N/A,N/A,N/A,1969,Type 1 - New Molecular Entity
NDA016624,N/A,N/A,N/A,1969,Type 1 - New Molecular Entity
NDA016403,N/A,N/A,N/A,1969,Type 3 - New Dosage Form
NDA016466,N/A,N/A,N/A,1969,Type 2 - New Active Ingredient
NDA016803,N/A,N/A,N/A,1969,Type 3 - New Dosage Form
NDA016774,N/A,N/A,N/A,1970,Type 1 - New Molecular Entity
NDA019853,CUPRIMINE,PENICILLAMINE,"Bausch Health US, LLC",1970,Type 1 - New Molecular Entity
NDA016782,N/A,N/A,N/A,1970,Type 1 - New Molecular Entity
NDA016776,N/A,N/A,N/A,1970,Type 3 - New Dosage Form
NDA016721,N/A,N/A,N/A,1970,Type 1 - New Molecular Entity
NDA016775,N/A,N/A,N/A,1970,Type 3 - New Dosage Form
NDA050109,N/A,N/A,N/A,1970,Type 1 - New Molecular Entity
NDA016885,LYSODREN,MITOTANE,"ESTEVE PHARMACEUTICALS, S.A.",1970,Type 1 - New Molecular Entity
NDA016936,N/A,N/A,N/A,1970,Type 3 - New Dosage Form
NDA016831,FLUOROURACIL,FLUOROURACIL,Mylan Pharmaceuticals Inc.,1970,Type 3 - New Dosage Form
NDA016765,N/A,N/A,N/A,1970,Type 3 - New Dosage Form
NDA016796,N/A,N/A,N/A,1970,Type 3 - New Dosage Form
NDA016758,N/A,N/A,N/A,1970,Type 2 - New Active Ingredient
NDA016620,NITROFURANTOIN MACROCRYSTALS,NITROFURANTOIN MACROCRYSTALS,Alvogen Inc.,1970,Type 3 - New Dosage Form
NDA016750,CORTROSYN,COSYNTROPIN,"Amphastar Pharmaceuticals, Inc.",1970,Type 1 - New Molecular Entity
NDA016812,KETALAR,KETAMINE HYDROCHLORIDE,"Par Health USA, LLC",1970,Type 1 - New Molecular Entity
NDA016929,N/A,N/A,N/A,1970,Type 1 - New Molecular Entity
NDA016834,N/A,N/A,N/A,1970,Type 3 - New Dosage Form
NDA016927,N/A,N/A,N/A,1970,Type 4 - New Combination
NDA016904,N/A,N/A,N/A,1971,Type 2 - New Active Ingredient
NDA016909,N/A,N/A,N/A,1971,Type 3 - New Dosage Form
NDA016783,N/A,N/A,N/A,1971,Type 4 - New Combination
NDA015923,N/A,N/A,N/A,1971,Type 3 - New Dosage Form
NDA016636,N/A,N/A,N/A,1971,Type 1 - New Molecular Entity
NDA016862,N/A,N/A,N/A,1971,Type 3 - New Dosage Form
NDA016943,N/A,N/A,N/A,1971,Type 3 - New Dosage Form
NDA016863,N/A,N/A,N/A,1971,Type 3 - New Dosage Form
NDA016908,N/A,N/A,N/A,1971,Type 1 - New Molecular Entity
NDA016942,N/A,N/A,N/A,1971,Type 1 - New Molecular Entity
NDA017001,ANCOBON,FLUCYTOSINE,Bausch Health US LLC,1971,Type 1 - New Molecular Entity
NDA016861,N/A,N/A,N/A,1971,Type 3 - New Dosage Form
NDA016979,N/A,N/A,N/A,1971,Type 1 - New Molecular Entity
NDA016224,N/A,N/A,N/A,1971,Type 1 - New Molecular Entity
NDA016727,N/A,N/A,N/A,1972,Type 2 - New Active Ingredient
NDA016964,MARCAINE WITH EPINEPHRINE,BUPIVACAINE HYDROCHLORIDE AND EPINEPHRINE,"Hospira, Inc.",1972,Type 1 - New Molecular Entity
NDA016851,FML,FLUOROMETHOLONE,"Allergan, Inc.",1972,Type 3 - New Dosage Form
NDA017105,N/A,N/A,N/A,1972,Type 1 - New Molecular Entity
NDA016968,MIOSTAT,CARBACHOL,"Alcon Laboratories, Inc.",1972,Type 1 - New Molecular Entity
NDA017087,N/A,N/A,N/A,1972,Type 1 - New Molecular Entity
NDA017100,PRED MILD,PREDNISOLONE ACETATE,"Allergan, Inc.",1972,Type 3 - New Dosage Form
NDA017015,N/A,N/A,N/A,1972,Type 1 - New Molecular Entity
NDA017042,N/A,N/A,N/A,1972,Type 1 - New Molecular Entity
NDA016844,N/A,N/A,N/A,1972,Type 4 - New Combination
NDA017010,TRIDESILON CREAM,DESONIDE 0.05%,Encore Dermatology Inc,1972,Type 1 - New Molecular Entity
NDA016211,N/A,N/A,N/A,1973,Type 1 - New Molecular Entity
NDA017090,N/A,N/A,N/A,1973,Type 2 - New Active Ingredient
NDA016954,N/A,N/A,N/A,1973,Type 3 - New Dosage Form
NDA050462,N/A,N/A,N/A,1973,Type 3 - New Dosage Form
NDA017381,SILVER SULFADIAZINE,SILVER SULFADIAZINE,Mylan Pharmaceuticals Inc.,1973,Type 2 - New Active Ingredient
NDA017354,N/A,N/A,N/A,1973,Type 3 - New Dosage Form
NDA017373,N/A,N/A,N/A,1973,Type 3 - New Dosage Form
NDA017047,N/A,N/A,N/A,1973,Type 1 - New Molecular Entity
NDA016932,N/A,N/A,N/A,1973,Type 3 - New Dosage Form
NDA017376,N/A,N/A,N/A,1973,Type 1 - New Molecular Entity and Type 4 - New Combination
NDA017454,N/A,N/A,N/A,1973,Type 1 - New Molecular Entity
NDA017060,NORA BE,NORETHINDRONE,"Teva Pharmaceuticals, Inc.",1973,Type 3 - New Dosage Form
NDA017116,METHADOSE,METHADONE HYDROCHLORIDE,SpecGx LLC,1973,Type 3 - New Dosage Form
NDA017430,N/A,N/A,N/A,1973,Type 3 - New Dosage Form
NDA017340,TRETINOIN CREAM,TRETINOIN,Obagi Cosmeceuticals LLC,1973,Type 3 - New Dosage Form
NDA017247,N/A,N/A,N/A,1973,Type 1 - New Molecular Entity
NDA017352,N/A,N/A,N/A,1973,Type 3 - New Dosage Form
NDA017031,OPILL,NORGESTREL,L. Perrigo Company,1973,Type 3 - New Dosage Form
NDA016402,N/A,N/A,N/A,1973,Type 1 - New Molecular Entity
NDA016675,N/A,N/A,N/A,1973,Type 2 - New Active Ingredient
NDA050443,N/A,N/A,N/A,1973,Type 1 - New Molecular Entity
NDA016729,N/A,N/A,N/A,1973,Type 1 - New Molecular Entity
NDA017355,N/A,N/A,N/A,1973,Type 3 - New Dosage Form
NDA016640,N/A,N/A,N/A,1973,Type 3 - New Dosage Form
NDA017108,N/A,N/A,N/A,1973,Type 3 - New Dosage Form
NDA017111,N/A,N/A,N/A,1974,Type 1 - New Molecular Entity
NDA017048,N/A,N/A,N/A,1974,Type 1 - New Molecular Entity
NDA017395,N/A,N/A,N/A,1974,Type 1 - New Molecular Entity
NDA017431,N/A,N/A,N/A,1974,Type 3 - New Dosage Form
BLA050114,PRE-PEN,BENZYLPENICILLOYL POLYLYSINE,"ALK-ABELLO, INC.",1974,Type 1 - New Molecular Entity
NDA050460,N/A,N/A,N/A,1974,Type 3 - New Dosage Form
NDA017063,N/A,N/A,N/A,1974,Type 2 - New Active Ingredient
NDA050467,N/A,N/A,N/A,1974,Type 1 - New Molecular Entity
NDA050459,N/A,N/A,N/A,1974,Type 1 - New Molecular Entity
NDA017007,N/A,N/A,N/A,1974,Type 3 - New Dosage Form
NDA017488,N/A,N/A,N/A,1974,Type 3 - New Dosage Form
NDA017391,N/A,N/A,N/A,1974,Type 3 - New Dosage Form
NDA015874,N/A,N/A,N/A,1974,Type 3 - New Dosage Form
NDA017551,N/A,N/A,N/A,1974,Type 1 - New Molecular Entity
NDA017503,N/A,N/A,N/A,1974,Type 1 - New Molecular Entity and Type 4 - New Combination
NDA017371,N/A,N/A,N/A,1974,Type 3 - New Dosage Form
NDA017450,MONISTAT 7 7-DAY DISPOSABLE APPLICATORS,MICONAZOLE NITRATE,Insight Pharmaceuticals LLC,1974,Type 1 - New Molecular Entity
NDA017548,N/A,N/A,N/A,1974,Type 3 - New Dosage Form
NDA050482,N/A,N/A,N/A,1974,Type 3 - New Dosage Form
NDA017489,N/A,N/A,N/A,1974,Type 3 - New Dosage Form
NDA017443,DANTROLENE SODIUM,DANTROLENE SODIUM,"Endo USA, Inc.",1974,Type 1 - New Molecular Entity
NDA012104,N/A,N/A,N/A,1974,Type 3 - New Dosage Form
NDA050480,N/A,N/A,N/A,1974,Type 2 - New Active Ingredient
NDA017466,N/A,N/A,N/A,1974,Type 1 - New Molecular Entity
NDA017481,N/A,N/A,N/A,1974,Type 1 - New Molecular Entity
NDA017411,N/A,N/A,N/A,1974,Type 3 - New Dosage Form
NDA017407,N/A,N/A,N/A,1974,Type 3 - New Dosage Form
NDA017556,HALOG,HALCINONIDE CREAM,"Sun Pharmaceutical Industries, Inc.",1974,Type 1 - New Molecular Entity
NDA017506,N/A,N/A,N/A,1974,Type 4 - New Combination
NDA017516,N/A,N/A,N/A,1974,Type 3 - New Dosage Form
NDA017546,N/A,N/A,N/A,1974,Type 1 - New Molecular Entity
NDA017426,DESONIDE,DESONIDE,Padagis Israel Pharmaceuticals Ltd,1974,Type 3 - New Dosage Form
NDA017463,N/A,N/A,N/A,1974,Type 1 - New Molecular Entity
NDA017575,N/A,N/A,N/A,1975,Type 1 - New Molecular Entity
NDA017612,N/A,N/A,N/A,1975,Type 3 - New Dosage Form
NDA017555,SINEMET,CARBIDOPA AND LEVODOPA,Organon LLC,1975,Type 1 - New Molecular Entity and Type 4 - New Combination
NDA017525,N/A,N/A,N/A,1975,Type 1 - New Molecular Entity
NDA017569,N/A,N/A,N/A,1975,Type 1 - New Molecular Entity
NDA017560,N/A,N/A,N/A,1975,Type 3 - New Dosage Form
NDA016832,N/A,N/A,N/A,1975,Type 1 - New Molecular Entity
NDA017613,N/A,N/A,N/A,1975,Type 1 - New Molecular Entity
NDA017603,N/A,N/A,N/A,1975,Type 3 - New Dosage Form
NDA017571,N/A,N/A,N/A,1975,Type 3 - New Dosage Form
NDA017618,N/A,N/A,N/A,1975,Type 3 - New Dosage Form
NDA017576,N/A,N/A,N/A,1975,Type 3 - New Dosage Form
NDA017533,KLONOPIN,CLONAZEPAM,"H2-Pharma, LLC",1975,Type 1 - New Molecular Entity
NDA017643,INTRALIPID,I.V. FAT EMULSION,Baxter Healthcare CORP,1975,Type 3 - New Dosage Form
NDA017579,RETIN-A,TRETINOIN,"Bausch Health US, LLC",1975,Type 3 - New Dosage Form
NDA017558,GLYCOPYRROLATE,GLYCOPYRROLATE,Hikma Pharmaceuticals USA Inc.,1975,Type 3 - New Dosage Form
NDA017668,N/A,N/A,N/A,1975,Type 3 - New Dosage Form
NDA017536,N/A,N/A,N/A,1975,Type 2 - New Active Ingredient
NDA050477,N/A,N/A,N/A,1975,Type 1 - New Molecular Entity
NDA017577,N/A,N/A,N/A,1975,Type 1 - New Molecular Entity
NDA017619,N/A,N/A,N/A,1975,Type 3 - New Dosage Form
NDA017673,N/A,N/A,N/A,1975,Type 3 - New Dosage Form
NDA016891,N/A,N/A,N/A,1975,Type 4 - New Combination
BLA017835,N/A,N/A,N/A,1976,Type 1 - New Molecular Entity
NDA017789,N/A,N/A,N/A,1976,Type 3 - New Dosage Form
NDA017697,KINEVAC,SINCALIDE,Bracco Diagnostics Inc.,1976,Type 1 - New Molecular Entity
NDA017442,PRAZOSIN HYDROCHLORIDE,PRAZOSIN HYDROCHLORIDE,Prasco Laboratories,1976,Type 1 - New Molecular Entity
NDA017557,N/A,N/A,N/A,1976,Type 1 - New Molecular Entity
NDA017425,N/A,N/A,N/A,1976,Type 3 - New Dosage Form
NDA017716,N/A,N/A,N/A,1976,Type 3 - New Dosage Form
NDA017604,FENOPROFEN CALCIUM,FENOPROFEN CALCIUM,"Misemer Pharmaceuticals, Inc.",1976,Type 1 - New Molecular Entity
NDA017876,N/A,N/A,N/A,1976,Type 3 - New Dosage Form
NDA017628,N/A,N/A,N/A,1976,Type 1 - New Molecular Entity
NDA017588,GLEOSTINE,LOMUSTINE,"NextSource Biotechnology, LLC",1976,Type 1 - New Molecular Entity
NDA017581,N/A,N/A,N/A,1976,Type 1 - New Molecular Entity
NDA017638,N/A,N/A,N/A,1976,Type 1 - New Molecular Entity
NDA017453,PROGLYCEM,DIAZOXIDE,"Teva Pharmaceuticals USA, Inc.",1976,Type 3 - New Dosage Form
NDA050486,N/A,N/A,N/A,1976,Type 1 - New Molecular Entity
NDA017703,N/A,N/A,N/A,1976,Type 3 - New Dosage Form
NDA017573,N/A,N/A,N/A,1976,Type 1 - New Molecular Entity
NDA017875,N/A,N/A,N/A,1976,Type 3 - New Dosage Form
NDA017694,N/A,N/A,N/A,1976,Type 1 - New Molecular Entity
NDA017630,N/A,N/A,N/A,1976,Type 1 - New Molecular Entity
NDA017658,N/A,N/A,N/A,1976,Type 2 - New Active Ingredient
NDA017768,HIBICLENS,CHLORHEXIDINE GLUCONATE,Molnlycke Health Care,1976,Type 2 - New Active Ingredient
NDA017657,N/A,N/A,N/A,1976,Type 1 - New Molecular Entity
BLA017833,N/A,N/A,N/A,1976,Type 2 - New Active Ingredient
NDA017802,N/A,N/A,N/A,1976,Type 3 - New Dosage Form
NDA017869,N/A,N/A,N/A,1976,Type 1 - New Molecular Entity
NDA017452,N/A,N/A,N/A,1976,Type 3 - New Dosage Form
NDA017553,N/A,N/A,N/A,1976,Type 3 - New Dosage Form
NDA017743,N/A,N/A,N/A,1976,Type 3 - New Dosage Form
BLA017836,N/A,N/A,N/A,1976,Type 1 - New Molecular Entity
NDA017594,N/A,N/A,N/A,1976,Type 1 - New Molecular Entity
NDA017518,N/A,N/A,N/A,1976,Type 1 - New Molecular Entity
NDA017806,N/A,N/A,N/A,1977,Type 1 - New Molecular Entity
NDA017601,N/A,N/A,N/A,1977,Type 1 - New Molecular Entity
NDA016949,N/A,N/A,N/A,1977,Type 4 - New Combination
NDA017741,N/A,N/A,N/A,1977,Type 1 - New Molecular Entity
NDA017422,CARMUSTINE,CARMUSTINE,Heritage Pharmaceuticals Inc. d/b/a Avet Pharmaceuticals Inc.,1977,Type 1 - New Molecular Entity
NDA017970,N/A,N/A,N/A,1977,Type 1 - New Molecular Entity
NDA017535,N/A,N/A,N/A,1977,Type 1 - New Molecular Entity
NDA017856,N/A,N/A,N/A,1977,Type 1 - New Molecular Entity
NDA017765,N/A,N/A,N/A,1977,Type 1 - New Molecular Entity
NDA017781,N/A,N/A,N/A,1977,Type 3 - New Dosage Form
NDA017830,CARBIDOPA,CARBIDOPA TABLETS,Oceanside Pharmaceuticals,1977,Type 3 - New Dosage Form
NDA017661,N/A,N/A,N/A,1977,Type 1 - New Molecular Entity
NDA017939,N/A,N/A,N/A,1977,Type 3 - New Dosage Form
NDA017794,ATIVAN,LORAZEPAM,Bausch Health US LLC,1977,Type 1 - New Molecular Entity
NDA017818,N/A,N/A,N/A,1977,Type 3 - New Dosage Form
NDA017688,N/A,N/A,N/A,1977,Type 3 - New Dosage Form
NDA017821,N/A,N/A,N/A,1977,Type 1 - New Molecular Entity
NDA017993,N/A,N/A,N/A,1977,Type 3 - New Dosage Form
NDA017823,HALOG,HALCINONIDE,"E.R. Squibb & Sons, L.L.C.",1977,Type 3 - New Dosage Form
NDA017563,COLESTID,COLESTIPOL HYDROCHLORIDE,Pharmacia & Upjohn Company LLC,1977,Type 1 - New Molecular Entity
NDA017447,DISOPYRAMIDE PHOSPHATE,DISOPYRAMIDE PHOSPHATE,Mylan Pharmaceuticals Inc.,1977,Type 1 - New Molecular Entity
NDA017831,N/A,N/A,N/A,1977,Type 1 - New Molecular Entity
NDA017924,N/A,N/A,N/A,1977,Type 2 - New Active Ingredient
NDA017710,N/A,N/A,N/A,1977,Type 3 - New Dosage Form
NDA050493,N/A,N/A,N/A,1977,Type 3 - New Dosage Form
NDA017824,N/A,N/A,N/A,1977,Type 3 - New Dosage Form
NDA018102,N/A,N/A,N/A,1977,Type 2 - New Active Ingredient
NDA017851,N/A,N/A,N/A,1977,Type 1 - New Molecular Entity
NDA017962,BROMOCRIPTINE MESYLATE,BROMOCRIPTINE MESYLATE,"ANI Pharmaceuticals, Inc.",1978,Type 1 - New Molecular Entity
NDA017788,RIMSO-50,DIMETHYL SULFOXIDE,Mylan Institutional LLC,1978,Type 1 - New Molecular Entity
NDA016818,N/A,N/A,N/A,1978,Type 3 - New Dosage Form
NDA018128,N/A,N/A,N/A,1978,Type 3 - New Dosage Form
NDA017955,RETIN-A,TRETINOIN,"Bausch Health US, LLC",1978,Type 3 - New Dosage Form
NDA018086,TIMOPTIC,TIMOLOL MALEATE,Bausch & Lomb Incorporated,1978,Type 1 - New Molecular Entity
NDA017957,N/A,N/A,N/A,1978,Type 3 - New Dosage Form
NDA017982,N/A,N/A,N/A,1978,Type 1 - New Molecular Entity
NDA017922,N/A,N/A,N/A,1978,Type 1 - New Molecular Entity
NDA017902,N/A,N/A,N/A,1978,Type 2 - New Active Ingredient
NDA018040,N/A,N/A,N/A,1978,Type 3 - New Dosage Form
NDA017903,N/A,N/A,N/A,1978,Type 3 - New Dosage Form
NDA018082,N/A,N/A,N/A,1978,Type 2 - New Active Ingredient and Type 3 - New Dosage Form
NDA017744,MOTOFEN,DIFENOXIN AND ATROPINE SULFATE,Legacy Pharma USA Inc.,1978,Type 1 - New Molecular Entity and Type 4 - New Combination
NDA018044,CALCITRIOL,CALCITRIOL,"Sun Pharmaceutical Industries, Inc.",1978,Type 1 - New Molecular Entity
NDA017857,N/A,N/A,N/A,1978,Type 1 - New Molecular Entity
NDA018057,CISPLATIN,CISPLATIN,"WG Critical Care, LLC",1978,Type 1 - New Molecular Entity
NDA018052,N/A,N/A,N/A,1978,Type 3 - New Dosage Form
BLA101063,N/A,N/A,N/A,1978,Type 1 - New Molecular Entity
NDA017911,N/A,N/A,N/A,1978,Type 1 - New Molecular Entity
NDA017963,LOPRESSOR,METOPROLOL TARTRATE,Validus Pharmaceuticals LLC,1978,Type 1 - New Molecular Entity
NDA017820,N/A,N/A,N/A,1978,Type 1 - New Molecular Entity
NDA017950,N/A,N/A,N/A,1978,Type 2 - New Active Ingredient
NDA017907,N/A,N/A,N/A,1978,Type 1 - New Molecular Entity
NDA018127,N/A,N/A,N/A,1978,Type 3 - New Dosage Form
NDA017923,N/A,N/A,N/A,1978,Type 3 - New Dosage Form
NDA017994,N/A,N/A,N/A,1978,Type 3 - New Dosage Form
NDA017769,N/A,N/A,N/A,1978,Type 3 - New Dosage Form
NDA017914,N/A,N/A,N/A,1978,Type 3 - New Dosage Form
NDA018081,N/A,N/A,N/A,1978,Type 1 - New Molecular Entity
NDA017989,HEMABATE,CARBOPROST TROMETHAMINE,Pharmacia & Upjohn Company LLC,1979,Type 1 - New Molecular Entity
NDA050484,N/A,N/A,N/A,1979,Type 1 - New Molecular Entity
NDA016792,N/A,N/A,N/A,1979,Type 1 - New Molecular Entity
NDA018116,N/A,N/A,N/A,1979,Type 1 - New Molecular Entity
NDA018024,N/A,N/A,N/A,1979,Type 1 - New Molecular Entity
NDA018063,N/A,N/A,N/A,1979,Type 1 - New Molecular Entity
NDA018031,N/A,N/A,N/A,1979,Type 4 - New Combination
NDA018084,N/A,N/A,N/A,1979,Type 3 - New Dosage Form
NDA018211,N/A,N/A,N/A,1979,Type 3 - New Dosage Form
NDA017871,DEMSER,METYROSINE,"Bausch Health US, LLC",1979,Type 1 - New Molecular Entity
NDA018144,N/A,N/A,N/A,1979,Type 3 - New Dosage Form
NDA018039,N/A,N/A,N/A,1979,Type 3 - New Dosage Form
NDA018203,N/A,N/A,N/A,1979,Type 1 - New Molecular Entity
NDA018154,N/A,N/A,N/A,1979,Type 1 - New Molecular Entity
NDA018264,DANTRIUM,DANTROLENE SODIUM,"Par Health USA, LLC",1979,Type 3 - New Dosage Form
NDA018206,N/A,N/A,N/A,1979,Type 3 - New Dosage Form
NDA017624,FORANE,ISOFLURANE,Baxter Healthcare Corporation,1979,Type 1 - New Molecular Entity
NDA017874,TRANSDERM SCOP,SCOPOLAMINE,Baxter Healthcare Corporation,1979,Type 3 - New Dosage Form
NDA017938,N/A,N/A,N/A,1979,Type 3 - New Dosage Form
NDA018239,N/A,N/A,N/A,1980,Type 3 - New Dosage Form
NDA018312,N/A,N/A,N/A,1980,Type 1 - New Molecular Entity
NDA018388,N/A,N/A,N/A,1980,Type 4 - New Combination
NDA018279,N/A,N/A,N/A,1980,Type 3 - New Dosage Form
NDA017854,REGLAN,METOCLOPRAMIDE HYDROCHLORIDE,"ANI Pharmaceuticals, Inc.",1980,Type 3 - New Dosage Form
NDA017986,N/A,N/A,N/A,1980,Type 4 - New Combination
NDA018202,N/A,N/A,N/A,1980,Type 1 - New Molecular Entity
NDA017659,N/A,N/A,N/A,1980,Type 3 - New Dosage Form
NDA018353,N/A,N/A,N/A,1980,Type 3 - New Dosage Form
NDA050542,N/A,N/A,N/A,1980,Type 3 - New Dosage Form
NDA018101,N/A,N/A,N/A,1980,Type 3 - New Dosage Form
NDA018088,N/A,N/A,N/A,1980,Type 2 - New Active Ingredient
NDA017543,N/A,N/A,N/A,1980,Type 1 - New Molecular Entity
NDA017943,N/A,N/A,N/A,1980,Type 3 - New Dosage Form
NDA018299,N/A,N/A,N/A,1980,Type 1 - New Molecular Entity
NDA018238,N/A,N/A,N/A,1980,Type 3 - New Dosage Form
NDA018021,N/A,N/A,N/A,1980,Type 1 - New Molecular Entity
NDA018429,N/A,N/A,N/A,1980,Type 3 - New Dosage Form
NDA018605,N/A,N/A,N/A,1980,Type 3 - New Dosage Form
NDA018140,LORAZEPAM,LORAZEPAM,Hikma Pharmaceuticals USA Inc.,1980,Type 3 - New Dosage Form
NDA018300,N/A,N/A,N/A,1980,Type 3 - New Dosage Form
NDA018006,N/A,N/A,N/A,1980,Type 1 - New Molecular Entity
NDA050545,N/A,N/A,N/A,1981,Type 1 - New Molecular Entity
NDA017559,N/A,N/A,N/A,1981,Type 1 - New Molecular Entity
NDA018240,TENORMIN,ATENOLOL,Almatica Pharma LLC,1981,Type 1 - New Molecular Entity
NDA018557,N/A,N/A,N/A,1981,Type 1 - New Molecular Entity and Type 4 - New Combination
NDA018461,LIDOCAINE HYDROCHLORIDE AND DEXTROSE,LIDOCAINE HYDROCHLORIDE,Baxter Healthcare Corporation,1981,Type 3 - New Dosage Form
NDA018771,N/A,N/A,N/A,1981,Type 3 - New Dosage Form
NDA018200,AMILORIDE HYDROCHLORIDE,AMILORIDE HYDROCHLORIDE,Padagis US LLC,1981,Type 1 - New Molecular Entity
NDA018449,INTRALIPID,I.V. FAT EMULSION,"Fresenius Kabi USA, LLC",1981,Type 3 - New Dosage Form
NDA018614,N/A,N/A,N/A,1981,Type 3 - New Dosage Form
NDA018533,N/A,N/A,N/A,1981,Type 1 - New Molecular Entity
